UNIVERSALUNIQUEID,INSTITUTIONID,INTRADAYTHRESHOLDAMOUNT,HELDDAYS_LESSTHANINTRADAYTHRESHOLD,HELDDAYS_GREATERTHANINTRADAYTHRESHOLD,STARTDATE,TRANSACTIONCODE, ACHSucessfulPaymentThreshold
abf49195-d2dc-4d6f-83c0-6502b9edbebe,6969,1000,5,4,20180212111440,0,0
c6b505d1-7bcd-4889-bc4b-18f2fce8c232,6969,1000,5,4,20180212111440,0,0
a00212a1-9744-4469-8ab6-941e89159a89,6969,1000,5,6,20180212111440,0,0
dc9265f6-884f-42fe-a90a-a01a28e1523e,6969,1000,6,2,20180212111440,0,0
84e3fc31-28c8-42a2-9138-04a87136ae18,6969,1000,5,0,20180212111440,0,0
7a6ef8c1-c55b-4d69-b025-1c2067a5d801,6969,1000,4,0,20180212111440,0,0
c7e17203-d42a-4c72-9187-65b5499b3951,6969,1000,1,1,20180212111440,0,0
a4313843-b90f-4795-a6d5-6ed25ea553d6,6969,1000,4,5,20180212111440,0,0
e4fb1d97-75ef-4103-ac8e-f602c259f3e4,6969,1000,4,5,20180212111440,0,0
ac371d7d-3a37-4123-ad31-d36bd0b34a43,6969,1000,6,0,20180212111440,0,0
8321b96e-622a-43fc-8f28-da31b3173ef9,6969,1000,4,3,20180212111440,0,0
19f32981-b864-4bc2-b023-91b1da8acf12,6969,1000,2,4,20180212111440,0,0
fc3b8290-aa2f-4e08-9210-00de8153ea38,6969,1000,2,4,20180212111440,0,0
850a504a-cc6f-4b20-bed5-215be50fc02c,6969,1000,3,4,20180212111440,0,0
07245a4d-a8fd-48fb-b545-3ad5d6b3e9fb,6969,1000,2,1,20180212111440,0,0
0b631430-7f44-4c7f-9a24-54ad22e22cac,6969,1000,4,4,20180212111440,0,0
33434402-6b51-43c0-8807-f808058879c9,6969,1000,4,0,20180212111440,0,0
909da2dc-24d8-473e-8ad3-5a0c25f47050,6969,1000,5,3,20180212111440,0,0
68d31d34-0736-449f-9559-1818723ab227,6969,1000,4,3,20180212111440,0,0
96f00ba7-9d25-467b-8403-875699156af0,6969,1000,0,0,20180212111440,0,0
2c3cab18-5722-45d9-955c-c091b4720735,6969,1000,6,0,20180212111440,0,0
17c2fc77-33b2-4056-b9f8-8a07463b7473,6969,1000,3,5,20180212111440,0,0
18942a74-b730-4e1c-9bc0-7c13e381b3f1,6969,1000,1,0,20180212111440,0,0
b63330d0-0538-49f3-a55a-e49fe0b34b37,6969,1000,3,4,20180212111440,0,0
2b237f52-d4c8-4cb5-8a31-6041f9fb9636,6969,1000,4,0,20180212111440,0,0
9f7b8c33-db0a-4ed8-8977-bb5168d6f0be,6969,1000,2,0,20180212111440,0,0
646823d5-3297-47b2-aa83-330cbfd8f82e,6969,1000,1,0,20180212111440,0,0
6dede9cb-1eb4-47f8-8a09-a4ab3fd3239d,6969,1000,4,1,20180212111440,0,0
6edbda04-9898-42d0-9f2a-b04900e62377,6969,1000,6,4,20180212111440,0,0
d4d27e74-402e-4554-8181-940a6970cbca,6969,1000,4,0,20180212111440,0,0
31e53e03-f03e-40a1-bd4e-ff400c4000e2,6969,1000,4,6,20180212111440,0,0
51e6a77b-aed9-45a1-83de-a1930b62a57f,6969,1000,4,4,20180212111440,0,0
5ef51760-c813-415c-807d-fadb03f88939,6969,1000,6,5,20180212111440,0,0
2cf15254-8d63-48ca-bbfc-b17ee607ba33,6969,1000,4,3,20180212111440,0,0
3d81d2b9-1c75-4eaf-a27a-18c47551f004,6969,1000,5,2,20180212111440,0,0
7097fb2e-9aea-4a36-b665-89a893a8c1d4,6969,1000,4,4,20180212111440,0,0
b79968d7-e8e8-41ec-b914-62879b482668,6969,1000,1,4,20180212111440,0,0
ce874b47-3c67-4186-baf2-6bb3ebd8392f,6969,1000,0,3,20180212111440,0,0
04bdb81a-b9c2-4b61-87f3-25fa000bed8e,6969,1000,4,3,20180212111440,0,0
74042831-3d11-4d5f-84d3-5d9b4c517e0c,6969,1000,4,5,20180212111440,0,0
8913ff53-cba7-46ea-ba3f-470031675365,6969,1000,4,3,20180212111440,0,0
8beb0b45-2b09-4fcc-93d6-c4921e2121a2,6969,1000,0,6,20180212111440,0,0
9c40acbd-e294-4d33-8521-4d0dd46b6e83,6969,1000,0,3,20180212111440,0,0
8cbe2b51-d2b7-4851-a960-df7a4edb54a1,6969,1000,0,6,20180212111440,0,0
7469bff2-56be-4edf-9d35-0a6d6092a85e,6969,1000,0,2,20180212111440,0,0
5a72001c-67e5-492d-94c5-ce4137278551,6969,1000,0,4,20180212111440,0,0
076141fd-576c-4fa4-8a92-b977503c8dd2,6969,1000,4,4,20180212111440,0,0
dd782582-b5d9-4d70-81c0-6d5d76e0b573,6969,1000,2,4,20180212111440,0,0
0367933c-19ea-497d-8d6b-50a6b04c5bae,6969,1000,2,4,20180212111440,0,0
7c87926f-28fe-4bb1-805e-26f0dbe6627b,6969,1000,5,1,20180212111440,0,0
0963b192-103c-4711-b4e9-351b67de74b4,6969,1000,0,2,20180212111440,0,0
a3968d5d-1243-4c99-b171-bf04cd6b3c8e,6969,1000,4,6,20180212111440,0,0
b80008bf-dd2a-4f8a-9294-d352bb9b1d19,6969,1000,4,5,20180212111440,0,0
647a30b9-ade4-48a0-b999-16f116f32ea5,6969,1000,0,3,20180212111440,0,0
2a5f0d1b-f962-43e8-9eef-c91792ac9621,6969,1000,0,1,20180212111440,0,0
ceb708ad-5da8-4711-aa6b-c03ff7d48ca3,6969,1000,4,4,20180212111440,0,0
2c9c4e81-bcf9-4619-8ede-bafd2f0b2d3a,6969,1000,3,3,20180212111440,0,0
672708f6-8ac9-4fa3-a82a-abec4efd1501,6969,1000,2,5,20180212111440,0,0
a6919a9d-a20d-4b14-9ec1-eba55310cce5,6969,1000,0,5,20180212111440,0,0
5fa0df30-f417-422c-b2eb-193a4f4b8cfd,6969,1000,1,4,20180212111440,0,0
b652e0bd-e9d9-409d-ac6c-a0386a878f45,6969,1000,4,0,20180212111440,0,0
677befff-2fe2-42fd-9d7f-616e027e2249,6969,1000,5,5,20180212111440,0,0
f10fb43c-78e2-4108-b1f8-537d818c3aa2,6969,1000,1,6,20180212111440,0,0
a1931e06-9959-4c16-aed0-ab65d01bd783,6969,1000,4,3,20180212111440,0,0
095a7d12-c1f2-44c3-b24b-415eb3a97745,6969,1000,3,0,20180212111440,0,0
be660330-34a0-46a9-9b81-be2937b68559,6969,1000,6,5,20180212111440,0,0
12d287f8-c573-444a-9098-4f1201170f5b,6969,1000,0,4,20180212111440,0,0
c2196bd1-3e7f-470a-a58e-1766f1664c3a,6969,1000,3,1,20180212111440,0,0
f781253a-524d-41cf-a354-3a5ef2f83fcf,6969,1000,0,6,20180212111440,0,0
65516f7a-b824-4f17-ae0c-c87db48680f3,6969,1000,4,0,20180212111440,0,0
c619423b-1f2d-45f8-8191-8247b7d1109f,6969,1000,6,1,20180212111440,0,0
2ca82453-8f70-4afd-a97e-630dec377795,6969,1000,0,3,20180212111440,0,0
8f6c15cc-fdfb-4c68-bba5-d643ef3c10b6,6969,1000,6,5,20180212111440,0,0
0ddea63a-30a9-4760-bc4a-c43bd32fe1d5,6969,1000,0,6,20180212111440,0,0
19332652-8ac5-4e43-9680-ce8c70d3622b,6969,1000,0,3,20180212111440,0,0
73dc143d-eb4b-404a-a3c2-b71c4b24fe42,6969,1000,1,5,20180212111440,0,0
611e1818-3f9a-49a8-b04b-f99cbb13b321,6969,1000,5,4,20180212111440,0,0
544bb264-f294-47ba-b47c-df339f5e195c,6969,1000,1,1,20180212111440,0,0
4f7e6f20-c620-4a3b-902e-349bf9348597,6969,1000,2,5,20180212111440,0,0
4a1b857f-7e32-4661-b2b4-94c1b47d58b3,6969,1000,6,6,20180212111440,0,0
10b324da-72a8-4c5b-bf23-f263fff8a3f7,6969,1000,0,1,20180212111440,0,0
0da7d47d-47e8-4f17-83d2-05831f7e5499,6969,1000,0,6,20180212111440,0,0
c138f900-f3b5-4eac-b9d9-3e2481f7d53e,6969,1000,0,2,20180212111440,0,0
1dec7e7b-ff32-4926-8e7b-3417ee0fed47,6969,1000,0,2,20180212111440,0,0
f676c15e-150d-46d4-8ace-c818657ca7fa,6969,1000,1,0,20180212111440,0,0
c57d47da-a6b8-4292-9e06-65ee206e9aa1,6969,1000,5,4,20180212111440,0,0
a34d1b5c-3700-48c6-8b49-92c4afccb44b,6969,1000,3,4,20180212111440,0,0
9f05206d-8461-4cda-b9bf-551c16531dbf,6969,1000,5,4,20180212111440,0,0
7f3109e0-11c2-4b82-85a2-484aee2276a3,6969,1000,1,5,20180212111440,0,0
d76a7e41-48d0-4683-8034-137f6b2d724c,6969,1000,0,2,20180212111440,0,0
b8906a86-5b1e-44e5-914e-0ba1cf463a8c,6969,1000,4,0,20180212111440,0,0
85a08426-dc85-4808-972a-16b5896a5be0,6969,1000,5,3,20180212111440,0,0
bda72cb3-2a55-4e4d-a35c-07cbcae09a9e,6969,1000,6,2,20180212111440,0,0
53ff6799-c8b1-49f1-8832-f82f2f1c8322,6969,1000,2,0,20180212111440,0,0
b2f245a8-fd18-4bb8-af0f-2c377edb7da1,6969,1000,3,5,20180212111440,0,0
6f4a213a-5906-45e6-bd95-668c6f506677,6969,1000,0,3,20180212111440,0,0
a6c566f4-8339-43fe-b997-af7e8e08ede9,6969,1000,6,6,20180212111440,0,0
e0cb778c-91bb-480b-a52d-2562d0ca3384,6969,1000,3,0,20180212111440,0,0
06c92606-ec2d-480e-bf0a-61623e87e20c,6969,1000,6,1,20180212111440,0,0
dc2626ea-01f4-4ad8-bfb7-096c80a89bc3,6969,1000,2,4,20180212111440,0,0
43055ca8-7537-46bc-b31e-5d42e04d5fd1,6969,1000,0,4,20180212111440,0,0
dba2ca8c-878f-471b-90da-b35ab35dfa80,6969,1000,3,1,20180212111440,0,0
06bd3792-35bc-4556-aa5e-f82a8dc3b207,6969,1000,0,0,20180212111440,0,0
042880d8-662a-4672-a4f9-c77d8746363b,6969,1000,1,2,20180212111440,0,0
d7a40053-849e-47e7-936d-1eb97f646868,6969,1000,2,6,20180212111440,0,0
25d333ea-f1a8-41d3-b542-fa158b7c5fb2,6969,1000,1,4,20180212111440,0,0
f284e6c7-0c8f-45a8-918f-3718e3ea1cce,6969,1000,2,4,20180212111440,0,0
36c79095-b996-42f3-9ca7-30d82957623f,6969,1000,5,2,20180212111440,0,0
3f2bd662-1f4c-4936-b22d-0fb83d28ee69,6969,1000,2,2,20180212111440,0,0
d5b67692-91a7-48a2-a52a-97c019074040,6969,1000,2,4,20180212111440,0,0
9812400b-ce2e-499a-939b-b2d77965fd86,6969,1000,1,4,20180212111440,0,0
3c1b9f6c-9579-4030-9f66-4d252a46ea83,6969,1000,0,0,20180212111440,0,0
b2db5044-e173-4386-9035-23c0f2b2443c,6969,1000,0,3,20180212111440,0,0
3cdf047a-a948-4f66-9df3-9fc50b047f9c,6969,1000,3,5,20180212111440,0,0
f945b941-00a4-4987-b9ee-c9204e5b962f,6969,1000,4,5,20180212111440,0,0
48a0e02a-e617-4904-9f59-ed30c23ac05e,6969,1000,2,5,20180212111440,0,0
fff77ec6-b7f3-4258-9a0a-0bd9aca191a4,6969,1000,3,5,20180212111440,0,0
fb546054-9f5b-42e7-88f0-63cd65b06de6,6969,1000,1,4,20180212111440,0,0
d67da7b0-2b2d-4ec3-97b1-6fdf09799f13,6969,1000,5,0,20180212111440,0,0
3a168c0a-ff3a-44c3-8b94-57d21e8c2d18,6969,1000,4,2,20180212111440,0,0
77a2ae1a-cf71-4983-8f51-c993aec3e39e,6969,1000,3,4,20180212111440,0,0
2dac45eb-d6ce-4876-9603-b08d673e3d06,6969,1000,5,2,20180212111440,0,0
8aad3a41-6ce3-4e0d-9486-b2ea4dbeef82,6969,1000,6,5,20180212111440,0,0
07ef6d83-5a3c-4392-accd-c41f482e4948,6969,1000,5,3,20180212111440,0,0
bc0baf5a-857b-4010-be87-e61eb4ec5611,6969,1000,6,4,20180212111440,0,0
30a13a45-c15f-45ed-9373-410e3719f3c0,6969,1000,0,1,20180212111440,0,0
2a54ce7a-ad99-41d3-857c-9669fef4d0c7,6969,1000,1,6,20180212111440,0,0
a6d17335-9c32-4f12-b5f7-7d1ac01bb6ca,6969,1000,3,0,20180212111440,0,0
17dbb010-fad8-4a91-abaa-aad15ee17eda,6969,1000,5,1,20180212111440,0,0
2fdaded3-f164-47c2-9656-c79ebd24a1de,6969,1000,5,0,20180212111440,0,0
9631fd7d-e6ef-43fc-9bd2-75b40216b3f6,6969,1000,1,0,20180212111440,0,0
15ce2456-0d67-4044-bfd4-7f9a825b7a1b,6969,1000,0,5,20180212111440,0,0
c7dda16f-350d-4d23-9b33-02cad1ebf374,6969,1000,3,6,20180212111440,0,0
4561e6eb-f087-45a2-a1b7-881964f4cebb,6969,1000,6,3,20180212111440,0,0
9c40c152-837c-4877-892f-191c3b88d062,6969,1000,2,5,20180212111440,0,0
d8e37459-b450-46ef-8207-5c3f9d84ec9c,6969,1000,4,3,20180212111440,0,0
d86381d1-8bc2-4c14-a216-a24c193e30aa,6969,1000,0,4,20180212111440,0,0
8bb4a03c-f6a4-4db8-8d05-47ebe0ba08b4,6969,1000,0,6,20180212111440,0,0
f36ffeb9-76a7-4cdf-bb93-56fe1471532e,6969,1000,1,6,20180212111440,0,0
3f811ead-d025-4b32-89d3-6778c7a6e915,6969,1000,6,5,20180212111440,0,0
154d06d1-d170-4ef8-8c9e-4e1eca2662ba,6969,1000,3,1,20180212111440,0,0
11f19f1a-4138-4730-93c7-d93b17447dcc,6969,1000,0,4,20180212111440,0,0
17e62a61-9b30-4635-b170-dd7553f5c357,6969,1000,0,0,20180212111440,0,0
4900b191-2921-40bf-8e6e-f3f3b834bee8,6969,1000,3,1,20180212111440,0,0
2e20bb75-e766-430e-a29b-49804a442938,6969,1000,1,3,20180212111440,0,0
9132a8eb-55ff-4696-ab1f-c73046022f2c,6969,1000,6,0,20180212111440,0,0
a34044e5-9831-48d1-8e4e-33d1dedc7c9e,6969,1000,0,0,20180212111440,0,0
22cf1a43-58e7-4be1-be92-4ae115bc34da,6969,1000,4,1,20180212111440,0,0
91951950-4282-4fbd-8d61-742b32303690,6969,1000,1,2,20180212111440,0,0
eae695a1-b7ac-4ca3-ae8c-6a648e316370,6969,1000,1,2,20180212111440,0,0
d8ac54cf-86f2-438c-afcd-012c630282e5,6969,1000,0,1,20180212111440,0,0
c1982d2e-f784-4a3b-a04e-b47d512cb16e,6969,1000,1,6,20180212111440,0,0
f90bc8db-6649-4757-b31c-5a157940f6a0,6969,1000,0,6,20180212111440,0,0
490845aa-cdca-4bac-bcd6-fc58fb61e169,6969,1000,5,1,20180212111440,0,0
902a2110-9ea5-4227-86fe-bc58bc7ef832,6969,1000,2,2,20180212111440,0,0
c0a2d315-79dd-47d9-bb28-17aa80318fb3,6969,1000,1,3,20180212111440,0,0
24e7f646-a209-40fd-a340-6b294d151186,6969,1000,0,2,20180212111440,0,0
2bb479ed-97cd-442f-ac38-c96fae0c2ab0,6969,1000,0,6,20180212111440,0,0
d1c64053-e05d-4600-9452-56acca837d23,6969,1000,5,4,20180212111440,0,0
06b3f823-c9b2-4237-9325-72766d5353bd,6969,1000,5,1,20180212111440,0,0
a90be33c-460b-4e2a-857c-3643c658c6fc,6969,1000,4,6,20180212111440,0,0
bbb277e0-b8c1-4809-a94c-4cceb88e39cb,6969,1000,0,1,20180212111440,0,0
8745a69f-3938-4c04-9155-cca77f6ca3dc,6969,1000,5,5,20180212111440,0,0
6277a6ad-3e0c-43e2-b3c6-eba967519465,6969,1000,4,5,20180212111440,0,0
96b24d01-19a6-4deb-8e29-d6ab16bc0500,6969,1000,4,3,20180212111440,0,0
554beb56-4cc3-4f84-8b0f-b571d7060a67,6969,1000,0,2,20180212111440,0,0
934114fd-f566-4635-aeda-798f6e4c0c7a,6969,1000,2,1,20180212111440,0,0
c9d5de77-f3c7-4187-875f-2d2d16c7ceef,6969,1000,3,4,20180212111440,0,0
6431083d-c425-43d7-9e2e-28328966bc11,6969,1000,1,1,20180212111440,0,0
8ef2670d-4a67-4865-a321-819a1a31da6e,6969,1000,6,3,20180212111440,0,0
3baf8966-9f19-418e-b5ad-1ac67249a570,6969,1000,0,1,20180212111440,0,0
bb10289a-3582-4046-b1bb-66f53dbf21ce,6969,1000,3,1,20180212111440,0,0
5bbd2166-8479-4dab-b1d6-ca3e08660a45,6969,1000,1,1,20180212111440,0,0
f44a8ac2-1181-4877-acb2-1bd91ac89be1,6969,1000,5,2,20180212111440,0,0
00a18a8e-13cd-4bba-be2e-e14b3cf8343d,6969,1000,2,1,20180212111440,0,0
d7cab17f-ed8d-4f6c-bd97-c649c5c799cc,6969,1000,3,0,20180212111440,0,0
d629da8c-b118-4a1f-9bd9-fca36ac1596b,6969,1000,4,0,20180212111440,0,0
1cba6316-a9f9-4e61-bd83-0d36ce5920d0,6969,1000,1,0,20180212111440,0,0
9e4e6d97-a4c5-4038-9bf7-d1c98077592a,6969,1000,3,5,20180212111440,0,0
7054bce1-0c78-4f99-be7d-2e42311571dc,6969,1000,0,6,20180212111440,0,0
ce81b782-e436-43b8-a3d5-01c3e5df1487,6969,1000,4,0,20180212111440,0,0
4f7e417b-a685-435c-ac93-c73824f3e801,6969,1000,0,4,20180212111440,0,0
aae6754b-c386-4c03-bbc8-f83885d8fecf,6969,1000,2,2,20180212111440,0,0
204924ad-dbff-4e11-bddb-90c19298fbbc,6969,1000,0,5,20180212111440,0,0
225e9333-6f63-4603-8556-aae5fa400465,6969,1000,3,3,20180212111440,0,0
56f73149-84fb-49dc-bbe7-a72350a1778c,6969,1000,5,4,20180212111440,0,0
f467e178-384f-4c19-aa48-1d12ccc00467,6969,1000,2,6,20180212111440,0,0
22f4c130-7a64-4874-8dd8-75a8f7b4af20,6969,1000,1,2,20180212111440,0,0
a0231f83-2daa-41dc-855c-1d170b3c09b8,6969,1000,1,3,20180212111440,0,0
ccaab0fc-4ab6-45b9-b7af-b97b571cad2e,6969,1000,6,0,20180212111440,0,0
1bc2d92f-e7ca-4a82-addc-fc33a88dea7c,6969,1000,6,5,20180212111440,0,0
460a8ec2-4022-4086-884d-53feda52c9d9,6969,1000,3,5,20180212111440,0,0
6d399ffb-ef85-4abc-861d-4ef544ca0a42,6969,1000,0,5,20180212111440,0,0
930ac7ac-be43-43f6-8877-56b79d8870e0,6969,1000,1,0,20180212111440,0,0
3825270b-15ba-41b6-84ef-9f10e1131b55,6969,1000,6,0,20180212111440,0,0
2e4e1541-6495-4695-8f0f-2dd30727462b,6969,1000,2,2,20180212111440,0,0
8fe578a3-a5ab-4154-b91d-afe82a732c3c,6969,1000,1,1,20180212111440,0,0
dd1691fd-3771-4bc7-9da1-b33d67b3cd94,6969,1000,3,5,20180212111440,0,0
b0f6b837-0940-462e-a3e9-baef903b3347,6969,1000,2,1,20180212111440,0,0
0ea401e3-a657-4888-b7c9-25eb3ea80ca7,6969,1000,1,2,20180212111440,0,0
968d6311-0cce-478c-b5b3-77e3951beef0,6969,1000,5,4,20180212111440,0,0
fa590e1c-ac69-407d-9256-ea72297e4c8b,6969,1000,1,0,20180212111440,0,0
d13c4127-0af4-44ef-b4e2-10a9df92ff4f,6969,1000,5,4,20180212111440,0,0
5488d8a6-c8da-4d37-a09d-2e8158da14df,6969,1000,1,1,20180212111440,0,0
b5118097-004d-49c7-8e69-c9ad16fd6910,6969,1000,4,3,20180212111440,0,0
1b40a8bd-b6a9-4ff1-8a9b-8eb42538196e,6969,1000,6,6,20180212111440,0,0
a485910f-53c1-4eba-b122-97fe6f87859f,6969,1000,3,0,20180212111440,0,0
f931b524-f71f-4cb1-8647-f8908ce12e2c,6969,1000,4,5,20180212111440,0,0
36d7746b-cb92-4229-a75f-df4103f0eda8,6969,1000,1,0,20180212111440,0,0
167ff336-ed5f-426d-a3bb-ffa0fd7d48a0,6969,1000,0,0,20180212111440,0,0
9a8d3214-d2ad-4591-855c-3a3d47a56029,6969,1000,6,4,20180212111440,0,0
8bbfb634-05a4-4144-89c5-b94c8c90da26,6969,1000,1,3,20180212111440,0,0
2f87bf80-d659-4deb-bfc5-016311b3bac2,6969,1000,1,0,20180212111440,0,0
bc8ead02-b5f8-4593-8c02-f055c84691d1,6969,1000,3,2,20180212111440,0,0
e06d3038-2b52-4075-b3c4-16e59ea90cb4,6969,1000,6,3,20180212111440,0,0
a4b0ca80-1c75-4edb-acc0-0678095c2a83,6969,1000,1,4,20180212111440,0,0
89892808-200a-4e87-a289-b050ad10e467,6969,1000,1,3,20180212111440,0,0
47400d26-8b82-4d24-918b-d7cb4aeac990,6969,1000,5,0,20180212111440,0,0
347ebc1f-2c1a-404e-b1b9-3d9270eaebce,6969,1000,1,2,20180212111440,0,0
3a569069-985a-48c5-b079-28d127801a07,6969,1000,5,6,20180212111440,0,0
31a69333-e85e-48f8-be06-9a427323cdd2,6969,1000,3,3,20180212111440,0,0
661692ce-3a19-400c-8fe3-98f6158bef8e,6969,1000,0,1,20180212111440,0,0
6198d7cf-db41-48a8-91e2-c4dabd3871e0,6969,1000,0,5,20180212111440,0,0
cff08ace-9a06-4db6-8da2-4a6c1cade974,6969,1000,2,3,20180212111440,0,0
c52e56df-28c7-42ec-abc2-eead61e256e0,6969,1000,6,0,20180212111440,0,0
68f0121c-def5-47e9-90a0-66dee105b02f,6969,1000,2,0,20180212111440,0,0
109dfaa2-ab35-4829-bb78-974e23186094,6969,1000,3,1,20180212111440,0,0
187c33c9-2bb3-470b-b659-dc71bd36ceaf,6969,1000,1,1,20180212111440,0,0
06bbf2d8-3a4a-4bd0-b44b-ab13aea253b3,6969,1000,4,5,20180212111440,0,0
384e9f62-285a-439e-975a-b60fcbb86cf8,6969,1000,1,5,20180212111440,0,0
65fc8f83-68ca-4473-8774-f3ccdd9d79da,6969,1000,5,1,20180212111440,0,0
0e32d8c0-95b5-4f88-8144-2c5f92313558,6969,1000,1,3,20180212111440,0,0
a13a86c5-ff45-4d23-a109-3c9dc38b48e8,6969,1000,3,0,20180212111440,0,0
1257baf9-11c5-40a7-8dde-24b73e0c0e06,6969,1000,3,2,20180212111440,0,0
eaaa12d0-e183-4c71-93e3-f7dad278ff81,6969,1000,2,5,20180212111440,0,0
381a78e1-a8a3-47bc-ac67-8da9b2b05728,6969,1000,4,6,20180212111440,0,0
6b49ec3b-f156-4c5e-afd7-322f589174f2,6969,1000,5,4,20180212111440,0,0
0ce3321b-43d7-4ec2-b37b-ad3e65b3e38b,6969,1000,2,4,20180212111440,0,0
feecdae2-0587-4255-a125-060931244b45,6969,1000,0,4,20180212111440,0,0
56a115e2-87d0-43bb-909a-e72d57f4d1c9,6969,1000,3,0,20180212111440,0,0
40451fc5-5e18-4021-8b11-2569132ddfc3,6969,1000,0,4,20180212111440,0,0
cda0209d-05d7-46ee-a71d-306b9437ca01,6969,1000,2,4,20180212111440,0,0
8a12b912-5a1f-42a6-ad3b-d556f1581444,6969,1000,2,0,20180212111440,0,0
98561182-e97b-4cc1-80c2-12e95dbed02d,6969,1000,1,0,20180212111440,0,0
b9ac0c7f-6e1b-4228-8fde-d2fc066d8d4a,6969,1000,4,2,20180212111440,0,0
36385f3d-8434-422a-b64a-5848d37f914f,6969,1000,6,5,20180212111440,0,0
9116e310-9565-4201-a19c-953ffc2ce9c1,6969,1000,0,4,20180212111440,0,0
4ba714e3-93b8-4261-a31e-345b5d6a99fb,6969,1000,5,5,20180212111440,0,0
58c23d17-a16b-4cb8-b948-9cbade4e9465,6969,1000,3,4,20180212111440,0,0
c8ba5a25-b048-4e2e-b44f-8ebacaa17719,6969,1000,2,2,20180212111440,0,0
a6ffd3cd-bd54-4007-b6ef-d20f29b268e5,6969,1000,5,4,20180212111440,0,0
df3c92d4-9f0b-4958-957e-1331523254e3,6969,1000,5,0,20180212111440,0,0
dc7dd445-6b4b-43bf-90b9-b12a89745636,6969,1000,2,1,20180212111440,0,0
67a88e57-2d18-495e-8fbb-fa6bd039a6f8,6969,1000,0,0,20180212111440,0,0
3ee32b20-5d84-4c6d-bf5d-b57002ee596f,6969,1000,5,1,20180212111440,0,0
c87993dd-a64a-496b-bea4-98b3f87d820b,6969,1000,0,0,20180212111440,0,0
b5b6fc29-cf43-410e-b649-17a78ec674be,6969,1000,2,1,20180212111440,0,0
70c31262-0540-489e-90dd-4b1a2e479456,6969,1000,4,2,20180212111440,0,0
977b1eaa-ed38-468d-a537-a9647393d575,6969,1000,4,4,20180212111440,0,0
f6f61db2-951d-4ed5-9250-89c9629f9250,6969,1000,1,4,20180212111440,0,0
a1acdde6-1610-4483-b90c-8b2b1af2c701,6969,1000,0,2,20180212111440,0,0
8f8227af-6ef2-44f7-9eb6-3f9c531c4ec6,6969,1000,0,2,20180212111440,0,0
f19b4d66-dbe5-48fc-a38a-e1056121f2e0,6969,1000,3,5,20180212111440,0,0
1852113c-e7d9-4b8d-9617-9d79e3c176cd,6969,1000,0,2,20180212111440,0,0
19f71d1b-aabb-4196-bbf0-85da30f12824,6969,1000,5,6,20180212111440,0,0
4a6ba5c2-8fc0-4bbe-bc73-3900c4d050b2,6969,1000,2,0,20180212111440,0,0
9f83d7fa-9666-4be1-a7b1-cbe20ce4b75c,6969,1000,0,4,20180212111440,0,0
87f4741b-42df-4381-8bda-0c7953d188ee,6969,1000,0,3,20180212111440,0,0
66c9033a-510e-4fe4-926a-72f2b65c4af8,6969,1000,1,5,20180212111440,0,0
689ae251-858f-4f8d-a837-4e93521f0175,6969,1000,0,0,20180212111440,0,0
658c0d84-0ced-4485-b529-8bd9cf73bf7e,6969,1000,1,0,20180212111440,0,0
fe15f287-06ab-402c-8822-a78271057e3d,6969,1000,1,0,20180212111440,0,0
2711ff22-a3e7-4723-a61c-ea642c6afcc0,6969,1000,3,0,20180212111440,0,0
eebde9fe-fa60-4f0b-b365-4defb205fed4,6969,1000,1,1,20180212111440,0,0
3c1010ec-50fb-478e-8285-ce33680c88d3,6969,1000,4,1,20180212111440,0,0
106beb95-566d-4c15-b5ce-448b43327ad6,6969,1000,2,6,20180212111440,0,0
2f11dd82-6eb8-4a47-af5d-3a2ae4035c3e,6969,1000,3,6,20180212111440,0,0
3b12a101-3ec7-4e83-83b6-7c9793675565,6969,1000,0,2,20180212111440,0,0
7264f1af-5d68-4d99-9eb1-d78eb14ad55a,6969,1000,4,2,20180212111440,0,0
e26444a5-d6bf-492a-ad5c-60fa7a58801a,6969,1000,0,2,20180212111440,0,0
76af1d8c-745e-4bb5-b5c0-e5345d80f05f,6969,1000,2,3,20180212111440,0,0
2a413870-7327-42af-8db8-bbe4d2cc46b2,6969,1000,5,4,20180212111440,0,0
af494dfb-27e6-4c59-88c2-a28d31e00055,6969,1000,6,5,20180212111440,0,0
bedbfa8f-3cc1-4154-bc39-832ea39477a9,6969,1000,1,2,20180212111440,0,0
3bd80d0b-96f4-4da4-a743-50d5878e260a,6969,1000,3,6,20180212111440,0,0
338ae863-9587-4fcf-a822-b4da6bb7e29a,6969,1000,3,6,20180212111440,0,0
ea34d91a-e8c5-4fc1-8a7f-bc92ba8e7675,6969,1000,0,3,20180212111440,0,0
3a6e49d7-a865-43d9-9a41-488f189ae147,6969,1000,3,1,20180212111440,0,0
02e08d0d-8967-4168-937a-fa622ade04d3,6969,1000,4,1,20180212111440,0,0
b75073ff-88fc-4857-89b0-78a8e51f314b,6969,1000,0,5,20180212111440,0,0
93940d15-a3d1-41f5-b963-951aa6e90ac4,6969,1000,6,6,20180212111440,0,0
3a4b5dac-940e-49f2-a2d6-26d5afc8cbbf,6969,1000,2,3,20180212111440,0,0
9066f01c-feef-49be-a327-7ac4326ac2b2,6969,1000,6,1,20180212111440,0,0
ce01db60-572e-4dd8-9702-cd14f1c6aef6,6969,1000,6,3,20180212111440,0,0
